original_uid,original_final_status,original_sequence_length,original_sequence_sha256,original_afdb_http_status_from_source_package,uniprot_lookup_status,uniprot_http_status,uniprot_primary_accession,uniprot_secondary_accessions_json,uniprot_entry_type,uniprot_id,organism,canonical_sequence_length,canonical_sequence_sha256,primary_differs_from_original,candidate_accessions_probed_json,afdb_v6_probe_results_json,afdb_v6_available_accessions_json,reviewed_accession_candidate,reviewed_accession_action,candidate_reason,replacement_performed,asset_generation_started,formal_assets_mutated,production_pool_mutated,production_d4_mutated,retryable,review_notes
Q805R1,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,440,44c50ac93162e20685a62bdc42c96afad4478a27e913eafba0165814cfbf1303,404,DIRECT_LOOKUP_SUCCESS,200,Q805R1,[],UniProtKB reviewed (Swiss-Prot),GCNT3_BHV4L,Bovine herpesvirus 4 (strain LVR140),440,44c50ac93162e20685a62bdc42c96afad4478a27e913eafba0165814cfbf1303,False,"[""Q805R1""]","{""Q805R1"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
Q80902,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,609,5d654b2f8bd5f1277c437e3173ebe7b8bd4351abb83a6a8496d11afabc14acfe,404,DIRECT_LOOKUP_SUCCESS,200,Q80902,[],UniProtKB reviewed (Swiss-Prot),VE1_HPV37,Human papillomavirus 37,609,5d654b2f8bd5f1277c437e3173ebe7b8bd4351abb83a6a8496d11afabc14acfe,False,"[""Q80902""]","{""Q80902"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
Q80909,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,604,942bb21b998a67570264360bf0e7176b51785fdef62de7901def940bbd0c6b1b,404,DIRECT_LOOKUP_SUCCESS,200,Q80909,[],UniProtKB reviewed (Swiss-Prot),VE1_HPV38,Human papillomavirus 38,604,942bb21b998a67570264360bf0e7176b51785fdef62de7901def940bbd0c6b1b,False,"[""Q80909""]","{""Q80909"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
Q80915,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,643,c2d98fedd7dca0d7182f7a6fb38575350be4ac21c878a6ee5320b6c3f3bdaf6f,404,DIRECT_LOOKUP_SUCCESS,200,Q80915,[],UniProtKB reviewed (Swiss-Prot),VE1_HPV44,Human papillomavirus 44,643,c2d98fedd7dca0d7182f7a6fb38575350be4ac21c878a6ee5320b6c3f3bdaf6f,False,"[""Q80915""]","{""Q80915"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
Q80922,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,593,2441f9f262d2de907ccb0cc74aaad27861ca78699dce5196ff109276034920ba,404,DIRECT_LOOKUP_SUCCESS,200,Q80922,[],UniProtKB reviewed (Swiss-Prot),VE1_HPV48,Human papillomavirus type 48,593,2441f9f262d2de907ccb0cc74aaad27861ca78699dce5196ff109276034920ba,False,"[""Q80922""]","{""Q80922"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
Q80943,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,610,7775786fc0b4059f9339d51f2bc10cb2f7de9a41d301e51498055d37023a69ee,404,DIRECT_LOOKUP_SUCCESS,200,Q80943,[],UniProtKB reviewed (Swiss-Prot),VE1_HPV60,Human papillomavirus type 60,610,7775786fc0b4059f9339d51f2bc10cb2f7de9a41d301e51498055d37023a69ee,False,"[""Q80943""]","{""Q80943"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
Q80950,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,652,d1ce388c080cdfa48ce11106d2e597a68b38e59d8a2cbf0624160b9b01ddabf9,404,DIRECT_LOOKUP_SUCCESS,200,Q80950,[],UniProtKB reviewed (Swiss-Prot),VE1_HPV61,Human papillomavirus type 61,652,d1ce388c080cdfa48ce11106d2e597a68b38e59d8a2cbf0624160b9b01ddabf9,False,"[""Q80950""]","{""Q80950"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
Q80957,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,630,7ac752906ad6d88af3616bd7345c18203cd6edb495bc79e1cdbca9fdfd618c8f,404,DIRECT_LOOKUP_SUCCESS,200,Q80957,[],UniProtKB reviewed (Swiss-Prot),VE1_HPV66,Human papillomavirus 66,630,7ac752906ad6d88af3616bd7345c18203cd6edb495bc79e1cdbca9fdfd618c8f,False,"[""Q80957""]","{""Q80957"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
Q80DS7,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,204,cb32df4a5936245f019cd03ef29ee888601a6cf89cae2418132f3b2b746cc914,404,DIRECT_LOOKUP_SUCCESS,200,Q80DS7,[],UniProtKB reviewed (Swiss-Prot),KTHY_CWPXG,Cowpox virus (strain GRI-90 / Grishak),204,cb32df4a5936245f019cd03ef29ee888601a6cf89cae2418132f3b2b746cc914,False,"[""Q80DS7""]","{""Q80DS7"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
Q80DX6,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,844,4136b331f59b71fb8197f554a1a340a4165bff3d6a1d1133ad50e5e0c0797f6e,404,DIRECT_LOOKUP_SUCCESS,200,Q80DX6,[],UniProtKB reviewed (Swiss-Prot),MCEL_CWPXG,Cowpox virus (strain GRI-90 / Grishak),844,4136b331f59b71fb8197f554a1a340a4165bff3d6a1d1133ad50e5e0c0797f6e,False,"[""Q80DX6""]","{""Q80DX6"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
Q80HT9,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,204,e155d0ed211b79f02d68353e6db64054e95f7398e63a4e212525e377aefe6397,404,DIRECT_LOOKUP_SUCCESS,200,Q80HT9,"[""P13410""]",UniProtKB reviewed (Swiss-Prot),KTHY_VACCW,Vaccinia virus (strain Western Reserve),204,e155d0ed211b79f02d68353e6db64054e95f7398e63a4e212525e377aefe6397,False,"[""Q80HT9"", ""P13410""]","{""Q80HT9"": 404, ""P13410"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
Q80RC7,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,439,14101e1d7efb566e7aaabecb048010a94ef408d82069c698f5837dd1cc1adf6b,404,DIRECT_LOOKUP_SUCCESS,200,Q80RC7,[],UniProtKB reviewed (Swiss-Prot),GCNT3_BHV4,Bovine herpesvirus 4,439,14101e1d7efb566e7aaabecb048010a94ef408d82069c698f5837dd1cc1adf6b,False,"[""Q80RC7""]","{""Q80RC7"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
Q80TA1,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,398,e396f80dd42ccf7b3ba1128f39639ec6e12926048907c88c6ad2f4853e0726ef,404,DIRECT_LOOKUP_SUCCESS,200,Q80TA1,"[""Q3KQQ5"", ""Q8BG08""]",UniProtKB reviewed (Swiss-Prot),EPT1_MOUSE,Mus musculus,398,e396f80dd42ccf7b3ba1128f39639ec6e12926048907c88c6ad2f4853e0726ef,False,"[""Q80TA1"", ""Q3KQQ5"", ""Q8BG08""]","{""Q80TA1"": 404, ""Q3KQQ5"": 404, ""Q8BG08"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
Q81020,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,633,72d025fe13c22039bde7a7f50f24962021c985c786c29a5e97310888cde524f5,404,DIRECT_LOOKUP_SUCCESS,200,Q81020,[],UniProtKB reviewed (Swiss-Prot),VE1_HPV54,Human papillomavirus type 54,633,72d025fe13c22039bde7a7f50f24962021c985c786c29a5e97310888cde524f5,False,"[""Q81020""]","{""Q81020"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
Q811C4,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,509,ca1bce6aa99ed6fd131690c21dac209002ce3fe41b0fe13f12198eef7593a80e,404,DIRECT_LOOKUP_SUCCESS,200,Q811C4,[],UniProtKB reviewed (Swiss-Prot),DLDH_MESAU,Mesocricetus auratus,509,ca1bce6aa99ed6fd131690c21dac209002ce3fe41b0fe13f12198eef7593a80e,False,"[""Q811C4""]","{""Q811C4"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
Q81966,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,644,dd8027b106a873f039d44e65f5444cd3f12eddc0f503f3a0fc8fe1fd32f50b38,404,DIRECT_LOOKUP_SUCCESS,200,Q81966,[],UniProtKB reviewed (Swiss-Prot),VE1_HPV59,Human papillomavirus 59,644,dd8027b106a873f039d44e65f5444cd3f12eddc0f503f3a0fc8fe1fd32f50b38,False,"[""Q81966""]","{""Q81966"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
Q81999,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,650,dc7c65edd95e822bb5b26ebbfdfb6e78ad479b4f7cc3ee2c0d942b72dee230aa,404,DIRECT_LOOKUP_SUCCESS,200,Q81999,[],UniProtKB reviewed (Swiss-Prot),VE1_HPV72,Human papillomavirus 72,650,dc7c65edd95e822bb5b26ebbfdfb6e78ad479b4f7cc3ee2c0d942b72dee230aa,False,"[""Q81999""]","{""Q81999"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
Q82007,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,650,7c417a250108a550da3f8ce60466da84bfffa6319bcfa69e914a2ac9f77b6156,404,DIRECT_LOOKUP_SUCCESS,200,Q82007,[],UniProtKB reviewed (Swiss-Prot),VE1_HPV73,Human papillomavirus 73,650,7c417a250108a550da3f8ce60466da84bfffa6319bcfa69e914a2ac9f77b6156,False,"[""Q82007""]","{""Q82007"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
Q82041,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,693,ed18bba4f3c993b0509b6ffe777987666c0a542295e3b112c71ffb4c2ba09495,404,DIRECT_LOOKUP_SUCCESS,200,Q82041,[],UniProtKB reviewed (Swiss-Prot),VP3_ROTHC,Rotavirus C (isolate RVC/Human/United Kingdom/Bristol/1989),693,ed18bba4f3c993b0509b6ffe777987666c0a542295e3b112c71ffb4c2ba09495,False,"[""Q82041""]","{""Q82041"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
Q83356,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,439,fa336a133ba98629f06ec1a844fe2490aa9e3c27b9495f7a7b3bbbc359042b15,404,DIRECT_LOOKUP_SUCCESS,200,Q83356,"[""Q83353""]",UniProtKB reviewed (Swiss-Prot),HEMA_CVMJH,Murine coronavirus (strain JHM),439,fa336a133ba98629f06ec1a844fe2490aa9e3c27b9495f7a7b3bbbc359042b15,False,"[""Q83356"", ""Q83353""]","{""Q83356"": 404, ""Q83353"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
Q84293,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,649,338fe9de6032777ac24759c23289af43ce0abf6eaaf5c20316b5b00cb75f6447,404,DIRECT_LOOKUP_SUCCESS,200,Q84293,[],UniProtKB reviewed (Swiss-Prot),VE1_HPV6A,Human papillomavirus type 6a,649,338fe9de6032777ac24759c23289af43ce0abf6eaaf5c20316b5b00cb75f6447,False,"[""Q84293""]","{""Q84293"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
Q84356,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,602,fc9a08bf3e49271031dbbd323d2ca78c423b3c171ff10e7a296b5df9ca1bca16,404,DIRECT_LOOKUP_SUCCESS,200,Q84356,[],UniProtKB reviewed (Swiss-Prot),VE1_MNPVA,Mastomys natalensis papillomavirus (isolate African multimammate rat),602,fc9a08bf3e49271031dbbd323d2ca78c423b3c171ff10e7a296b5df9ca1bca16,False,"[""Q84356""]","{""Q84356"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
Q84424,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,330,44918896d4f09c3cc14aa416cd4c3d2f7b62ed429941d27dce84df2afe75fd42,404,DIRECT_LOOKUP_SUCCESS,200,Q84424,[],UniProtKB reviewed (Swiss-Prot),MCE_PBCV1,Paramecium bursaria Chlorella virus 1,330,44918896d4f09c3cc14aa416cd4c3d2f7b62ed429941d27dce84df2afe75fd42,False,"[""Q84424""]","{""Q84424"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
Q848I4,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,554,91c3bcb005d4fdd411b22fdb4f163fab48828a82e1d121729ecab8605364f0a3,404,DIRECT_LOOKUP_SUCCESS,200,Q848I4,[],UniProtKB reviewed (Swiss-Prot),G6PI_PSEFL,Pseudomonas fluorescens,554,91c3bcb005d4fdd411b22fdb4f163fab48828a82e1d121729ecab8605364f0a3,False,"[""Q848I4""]","{""Q848I4"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
Q85297,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,178,0b98df07b9c81fe7872a3cc47d5787df49a18ebc753885aa7db95bb23f9de012,404,DIRECT_LOOKUP_SUCCESS,200,Q85297,"[""Q9Q8N1""]",UniProtKB reviewed (Swiss-Prot),DUSP_MYXVL,Myxoma virus (strain Lausanne),178,0b98df07b9c81fe7872a3cc47d5787df49a18ebc753885aa7db95bb23f9de012,False,"[""Q85297"", ""Q9Q8N1""]","{""Q85297"": 404, ""Q9Q8N1"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
Q85437,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,801,636dd93cbe51d098a0fa10045310d1dc56b9eff5a78ab440302e72ef41c524ad,404,DIRECT_LOOKUP_SUCCESS,200,Q85437,[],UniProtKB reviewed (Swiss-Prot),MCE_RDVF,Rice dwarf virus (isolate Fujian),801,636dd93cbe51d098a0fa10045310d1dc56b9eff5a78ab440302e72ef41c524ad,False,"[""Q85437""]","{""Q85437"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
Q857H2,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,672,45a39683e8fe57275d6b6c868c2a72b827e310ba83f010c7f070bb2f6a0064f8,404,DIRECT_LOOKUP_SUCCESS,200,Q857H2,[],UniProtKB reviewed (Swiss-Prot),VG50_BPMB2,Mycobacterium phage Bxz2,672,45a39683e8fe57275d6b6c868c2a72b827e310ba83f010c7f070bb2f6a0064f8,False,"[""Q857H2""]","{""Q857H2"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
Q86567,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,286,8553085edcb10a838807da428f35cd86777ad95b0d33a32ebd4cea645e7dadbd,404,DIRECT_LOOKUP_SUCCESS,200,Q86567,[],UniProtKB reviewed (Swiss-Prot),MREP_BBTVA,Banana bunchy top virus (isolate Autralia),286,8553085edcb10a838807da428f35cd86777ad95b0d33a32ebd4cea645e7dadbd,False,"[""Q86567""]","{""Q86567"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
Q865R2,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,201,b8168da611981601d69ef5acbdaba915523eec7ddf639c15d804653af28aee08,404,DIRECT_LOOKUP_SUCCESS,200,Q865R2,[],UniProtKB reviewed (Swiss-Prot),GPX1_MACFU,Macaca fuscata fuscata,201,b8168da611981601d69ef5acbdaba915523eec7ddf639c15d804653af28aee08,False,"[""Q865R2""]","{""Q865R2"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
Q86VQ6,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,643,3ab1cc843fe497b93856085b3aab10ed471129a42efeb2b629fa9e5db2cb1dfa,404,DIRECT_LOOKUP_SUCCESS,200,Q86VQ6,"[""Q6F5E7"", ""Q6PIS8"", ""Q9NNW6"", ""Q9P101""]",UniProtKB reviewed (Swiss-Prot),TRXR3_HUMAN,Homo sapiens,643,3ab1cc843fe497b93856085b3aab10ed471129a42efeb2b629fa9e5db2cb1dfa,False,"[""Q86VQ6"", ""Q6F5E7"", ""Q6PIS8"", ""Q9NNW6"", ""Q9P101""]","{""Q86VQ6"": 404, ""Q6F5E7"": 404, ""Q6PIS8"": 404, ""Q9NNW6"": 404, ""Q9P101"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
Q87009,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,280,06285fc23b2de10e7746db4e43e70e43d3d08ac41f8f6d870c84aa4326a58b5c,404,DIRECT_LOOKUP_SUCCESS,200,Q87009,[],UniProtKB reviewed (Swiss-Prot),REP2_SCSC2,Subterranean clover stunt C2 alphasatellite,280,06285fc23b2de10e7746db4e43e70e43d3d08ac41f8f6d870c84aa4326a58b5c,False,"[""Q87009""]","{""Q87009"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
Q87013,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,285,766c686afead578bf51892155c93abfe4135fc41198778a86eb9a7bbfdaf79c8,404,DIRECT_LOOKUP_SUCCESS,200,Q87013,[],UniProtKB reviewed (Swiss-Prot),REP6_SCSC6,Subterranean clover stunt C6 alphasatellite,285,766c686afead578bf51892155c93abfe4135fc41198778a86eb9a7bbfdaf79c8,False,"[""Q87013""]","{""Q87013"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
Q89121,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,439,fa25e1faaa04e815343c769fad413db5f3966eacf63b6a9af3ab1b2a75bff3b0,404,DIRECT_LOOKUP_SUCCESS,200,Q89121,[],UniProtKB reviewed (Swiss-Prot),VPK2_VACCW,Vaccinia virus (strain Western Reserve),439,fa25e1faaa04e815343c769fad413db5f3966eacf63b6a9af3ab1b2a75bff3b0,False,"[""Q89121""]","{""Q89121"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
Q89187,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,210,0afbe527ff9a399233f77fc978521ae6e215792ad91ee4dd7ae331f77273653b,404,DIRECT_LOOKUP_SUCCESS,200,Q89187,[],UniProtKB reviewed (Swiss-Prot),3BHS_VAR67,Variola virus (isolate Human/India/Ind3/1967),210,0afbe527ff9a399233f77fc978521ae6e215792ad91ee4dd7ae331f77273653b,False,"[""Q89187""]","{""Q89187"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
Q89269,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,312,59b4e6592d9d21cf100912eb2aaa665216621d1639e6eb624e3b8132d5507b71,404,DIRECT_LOOKUP_SUCCESS,200,Q89269,"[""Q77XY0""]",UniProtKB reviewed (Swiss-Prot),REP40_AAV2S,Adeno-associated virus 2 (isolate Srivastava/1982),312,59b4e6592d9d21cf100912eb2aaa665216621d1639e6eb624e3b8132d5507b71,False,"[""Q89269"", ""Q77XY0""]","{""Q89269"": 404, ""Q77XY0"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
Q89443,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,962,86a609a975b24130b1ca7bea7f75c8f106f9577a764371f32f96b85656230f47,404,DIRECT_LOOKUP_SUCCESS,200,Q89443,[],UniProtKB reviewed (Swiss-Prot),H962L_ASFB7,African swine fever virus (strain Badajoz 1971 Vero-adapted),962,86a609a975b24130b1ca7bea7f75c8f106f9577a764371f32f96b85656230f47,False,"[""Q89443""]","{""Q89443"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
Q89536,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,597,f32df00fbfe269b118cc853afad42db1e44d4a7be3f2a26cb3c6abf502934426,404,DIRECT_LOOKUP_SUCCESS,200,Q89536,[],UniProtKB reviewed (Swiss-Prot),VE1_COPV6,Canine oral papillomavirus (strain Y62),597,f32df00fbfe269b118cc853afad42db1e44d4a7be3f2a26cb3c6abf502934426,False,"[""Q89536""]","{""Q89536"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
Q89576,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,509,be3f0964772619468c7a4c60f5aabb49c9cf0810311c30cc34cb2484aaee43eb,404,DIRECT_LOOKUP_SUCCESS,200,Q89576,[],UniProtKB reviewed (Swiss-Prot),VF509_ASFM2,African swine fever virus (isolate Tick/Malawi/Lil 20-1/1983),509,be3f0964772619468c7a4c60f5aabb49c9cf0810311c30cc34cb2484aaee43eb,False,"[""Q89576""]","{""Q89576"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
Q89662,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,178,51b9aa5c862cb695311d1be74ca4b4bdecaa172db90eb9c766636f98890d8cb8,404,DIRECT_LOOKUP_SUCCESS,200,Q89662,"[""Q86612""]",UniProtKB reviewed (Swiss-Prot),DUT_ADEG1,Fowl adenovirus A serotype 1 (strain CELO / Phelps),178,51b9aa5c862cb695311d1be74ca4b4bdecaa172db90eb9c766636f98890d8cb8,False,"[""Q89662"", ""Q86612""]","{""Q89662"": 404, ""Q86612"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
Q89940,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,289,d900b8c3eda5c8112ef5a363f6699ef3f1884d8541caa662090bd9f7d16a5d91,404,DIRECT_LOOKUP_SUCCESS,200,Q89940,[],UniProtKB reviewed (Swiss-Prot),TYSY_EHV2,Equine herpesvirus 2 (strain 86/87),289,d900b8c3eda5c8112ef5a363f6699ef3f1884d8541caa662090bd9f7d16a5d91,False,"[""Q89940""]","{""Q89940"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
Q8BB04,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,835,9a4c6d2b86a2c11e9d87a93f1a41e5a6a8dc303c11adad8d3712ecdf0b7dcfa4,404,DIRECT_LOOKUP_SUCCESS,200,Q8BB04,[],UniProtKB reviewed (Swiss-Prot),VP3_ROTRF,Rotavirus A (strain RVA/Cow/France/RF/1975/G6P6[1]),835,9a4c6d2b86a2c11e9d87a93f1a41e5a6a8dc303c11adad8d3712ecdf0b7dcfa4,False,"[""Q8BB04""]","{""Q8BB04"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
