UniprotID,sequence_source,sequence_length,sequence_sha256,f3_missing_valid_pocket_member,final_missing_pocket_member,phase1_100uid_member,phase1_result_if_any,sampling_stratum_if_available,manifest_derivation
Q6WNV7,packaged_uid2seq_pkl,835,57fdee9eba701a31fc88e2dfbf46dcbca96cbdb20a7783b477f1f92085ad240b,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6WNV8,packaged_uid2seq_pkl,835,6cf5b7515f69dd9b12545181241912f371ba2559edc0fac31265530d9a5997a8,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6WNW3,packaged_uid2seq_pkl,835,a6d42fbc868c37c1ff8b16b36c60a9221c22a449316ce9bcc8d5d690c036ba88,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6WNW5,packaged_uid2seq_pkl,835,ae21316ebd237a45d6b2c20289471a47bb712c60fd3021f688f65fdd347dc325,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6WVH5,packaged_uid2seq_pkl,835,869ebfa901e937fe2d387cc737382cb8ea25a98c141dedb798ea29b8e2387a9a,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6YP73,packaged_uid2seq_pkl,510,e79a2f82c673b8951f2b7104027219ace1db5250c95ae6f35079ce79628a5e1d,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6ZM63,packaged_uid2seq_pkl,285,f9c03be12eb93e637acec02c41dba641aa996d102fc56341c776447fcfb68ba8,true,false,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q6ZQW0,packaged_uid2seq_pkl,407,2e06b2ca7bb0c1867f25e747f071168eaff7a548a53df1ee6fdb11a233f4fc78,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q702W0,packaged_uid2seq_pkl,400,c8372e9790d1e4e90e3c9c54a85e9255ca2bf363d8211be846630870f98108e4,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q705F4,packaged_uid2seq_pkl,609,21155ef045434305365dc44f891cec5a3007e376a3408b481dbdef062e259ac1,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q705G8,packaged_uid2seq_pkl,626,5fb2565d3ca30158293fecef804f9fbc0f93042d6b31fc5bac02f44fd9dfc3f1,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q70KP1,packaged_uid2seq_pkl,430,5085d6d6b92edf8ee36e8f2a03165d67e8772abf4130200019b16af164f7d5b6,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q715L4,packaged_uid2seq_pkl,274,64001cbf45e628c72b8ee562025ed467e16c6403d5799df57ecd14da91b12d71,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q71TL0,packaged_uid2seq_pkl,754,9e50c6e6a8add33a697970e69de01cbd8dfce02463c039c7d1dfe0ae0bf7b28c,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q71XF4,packaged_uid2seq_pkl,309,a66ea82d013eeaed3d62922e4124352c36f2346e253eb064ac7bae8f3bb606db,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q725I2,packaged_uid2seq_pkl,160,dd8948e008492d5d35dd88981ad1216b19bbe55eda55349799f1003717177ba5,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q72CB8,packaged_uid2seq_pkl,282,41427fe06ec5baff7e844bc711febe34de0da46a5c59a5283fe4598632dec7bd,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q72CF1,packaged_uid2seq_pkl,351,4d88ad84f8d11bdfe278d1a1423af47c8007ae45fe188db30964759cdcd6a69f,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q72DS5,packaged_uid2seq_pkl,176,7f9e76ee167ea961248990d7c791ffe956b5b2f5fdb95f1d27741ef7c343dc9a,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q72EC8,packaged_uid2seq_pkl,297,a539c168efbd8c0405d7044a0ea74532a5752aea50abd7bd926eb5b6fad2d64b,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q72SC4,packaged_uid2seq_pkl,96,1a80e9712a6de79cc353d7b1f7c7632516630bbf421a70ddb909febb9330b814,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q72XC1,packaged_uid2seq_pkl,195,a546fe64de69dfcb6b691b4e80aac76804031e34c5032acfb32fd1a374896c03,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q72XY4,packaged_uid2seq_pkl,509,e2371ef52a46b8857a0a0ed969f4807b043e29857ca0cbdba4d3c0e75d18a5a0,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q732F6,packaged_uid2seq_pkl,450,6a3cd5a324a1c2c392e5b65afd7a130e6c93f26184245cac1ae3bd72cdfb9ffc,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q732H8,packaged_uid2seq_pkl,180,fe3ddd97c451a4d8de7fa803036509cba49b014e4f1adf12a9df1d846b812a45,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q733J4,packaged_uid2seq_pkl,100,18607ae8bcc9eb6b2aa4105c2ba16ef45524c3017ee3855db3c39374143315b2,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q73C08,packaged_uid2seq_pkl,319,a10aee8ed644d5d973311a33fb263d4135857dc3606d6b4f16b9bf19947defe5,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q73C98,packaged_uid2seq_pkl,311,c405e640f3a6872e13f91e3b1a330f3e60f9181bcb8089653c62a1bff669db06,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q73CE0,packaged_uid2seq_pkl,510,ba19e0e188c7136d644027119e8bbeea9af42de5f3f50e518c071531815f037b,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q73DE0,packaged_uid2seq_pkl,291,a40cbe7dc492c83e9a531dc8ebc55c25a7c7b1380bdfc366384ded9cfa731cfc,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q73FB9,packaged_uid2seq_pkl,485,cc8fe995615077f7072a40f625169fa974b78623fab546c8cf56120e5b913a8e,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q73FJ3,packaged_uid2seq_pkl,424,5e47cf4fbfa0525e3134a308dcf0c8d96e17788823950d8a32243af04305d382,true,true,true,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,OLD_POOL_WITHOUT_POCKET_INTERSECT_FINAL_MISSING,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q73JP8,packaged_uid2seq_pkl,354,66abcf6def2686413cbf8acd7db1c0892a96c292e51e497411d5e9bef1ca8ac8,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q73LY9,packaged_uid2seq_pkl,354,4190105dda6025836fa2e739c20386c381d3268c91a3a205eba3728d68916e8d,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q73PQ2,packaged_uid2seq_pkl,157,09bf3152675a1f9834837d55b4951c51e3ec528661f67bd7c5175c93c003828e,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q740Y1,packaged_uid2seq_pkl,336,065fe07b1fa7472898fcdd4893251f40445260c15995556855e7a49536e16276,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q74ES0,packaged_uid2seq_pkl,91,ee1c1f91b2eed048fe9a0dde3386d951228cb5cecaeed0268ae3953c2ecb83de,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q74FK1,packaged_uid2seq_pkl,345,332bd188e904be5ee6d730785bd061f563f861c93f159226e0906a2254f6b1bd,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q74Z32,packaged_uid2seq_pkl,82,34d77fdd3d5e39880000749b66a94f629d6840abdb60510592acbab0d8580464,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q750Q9,packaged_uid2seq_pkl,271,20b15b3ad58e98a2022c52d8316f079f13659fb218ccf5c2d3d12177605c6f01,true,false,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q759W0,packaged_uid2seq_pkl,529,4294008dcd2df8214c485d540b20f223d880ce47f146ce3e857a15a056045623,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q75JI3,packaged_uid2seq_pkl,738,bd2ec7b60c076e210d11173cee161b5653aae132e26ceb0ad71b76355a764e27,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q75T13,packaged_uid2seq_pkl,922,076f843e430e50481ab64b1a8a79d30d6044712ea829781bfff8eefa76cf8564,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q75ZQ4,packaged_uid2seq_pkl,128,17be4f3ace8324b3fc7dde252a1eecb6bf609884c81b64b4e361051f26318f43,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q765A7,packaged_uid2seq_pkl,922,bce5434863261b591c31d05054c065df5c0fea88773ed508a3faf59e7c03c869,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q76RA8,packaged_uid2seq_pkl,204,e155d0ed211b79f02d68353e6db64054e95f7398e63a4e212525e377aefe6397,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q76RD8,packaged_uid2seq_pkl,771,21d6054408a0b60a9a59a300da0397723da5c12dc3642109b40203e29f0b473c,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q76RE7,packaged_uid2seq_pkl,147,ea301e41b5a7d46f41c789b22c190caf7f6efb409b6b8dead9c673de0f0bc338,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q76ZT1,packaged_uid2seq_pkl,333,787090781ad62354c022831d36d10a09c4fa2c495a123f2b9010c45c5f1713cd,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q775U0,packaged_uid2seq_pkl,844,6f27c2672d0d65ed8091f36b3f131809f89a6c59769456f7883b9127a9d38566,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q775Z7,packaged_uid2seq_pkl,147,b67d3091e014e2947d3408010db8b0f57112c5d96eb37e7cee3e99dad8ef65a6,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q77MS0,packaged_uid2seq_pkl,343,62352c845c0aeec27e65252b63304c924e69355af8f86ad16a196da9cdb85f9b,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q77MS1,packaged_uid2seq_pkl,822,b57e1fc5af96e50a258c2fd09528945d1d840202e1a09fd43c388918277633f3,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q77TG7,packaged_uid2seq_pkl,204,e155d0ed211b79f02d68353e6db64054e95f7398e63a4e212525e377aefe6397,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q79FR5,packaged_uid2seq_pkl,100,4bee9359e6393bf0a347849fe7d403f87ebaf9dc8a0df850eaf75d8e3367e3bc,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q7A1Y8,packaged_uid2seq_pkl,108,94c5af5f28d89483a4b119a065503bd03bb83a9d52b2b627dab46a3e0fdc10d3,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q7A4G0,packaged_uid2seq_pkl,506,f66921a9c4df6cdf73e5ffd2a012e7f7b4e01ad83716617eb27ff98cc002d2b5,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q7A649,packaged_uid2seq_pkl,107,63b3149a26e1a75183b30e8c2a815e1c9a73a59de815ee35ddb427059d5e68e2,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q7A827,packaged_uid2seq_pkl,108,94c5af5f28d89483a4b119a065503bd03bb83a9d52b2b627dab46a3e0fdc10d3,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q7CNT2,packaged_uid2seq_pkl,101,aefa929ebe2a1a69f256e7d51d1ece5792979635676dffe80da8e4a564e6f5a1,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q7D5F9,packaged_uid2seq_pkl,373,ae6b21ab27606ea8bae25af822e7f9008cdbc746e71b0290e1950cde7d300cd7,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q7LZG1,packaged_uid2seq_pkl,181,b1d671601584c5b5c331aa922a7686a57089ced6cd1101d0f4c5142f220bf3d7,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q7LZG2,packaged_uid2seq_pkl,27,f838437b9f1872597b71b2b4b4f17f02c2eb8eab1cf9eaf90d749147b54f2ce3,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q7LZG3,packaged_uid2seq_pkl,34,57e50bd7734c19add8da1e4fa0ac264ff9337f99fc9f4ab781a2065b7d921066,true,true,true,BLOCKED_AFDB_P2RANK_NO_POCKET,OLD_POOL_WITHOUT_POCKET_INTERSECT_FINAL_MISSING,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q7LZG5,packaged_uid2seq_pkl,20,f21aaf8799ebbe8d6c61f80e647461ddacec2fb752f064da0dabc0a6e61d8f20,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q7LZQ6,packaged_uid2seq_pkl,31,765d125c912319895e5b4fdf4a667df1ca5fbdaa195e8f87cf8172787a9959b5,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q7M485,packaged_uid2seq_pkl,35,6d3f3fab26409e0660e6bc8a79c58a416f764b79634254abb275c0c598adeafc,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q7MHR9,packaged_uid2seq_pkl,85,bc3e1fe0632b02987510057ddcf36bcf91d374de0e625e145117463009496ed6,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q7MSD5,packaged_uid2seq_pkl,96,18057e7d628b1d60ef21930cfdfac7b1e085d4407bd891fc6e9037f7a03b6bd1,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q7N2J6,packaged_uid2seq_pkl,100,ff67a480ab4bf584f3a0511db33109985d29ef72c435fb8ce9010c79532d8f20,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q7NSI9,packaged_uid2seq_pkl,201,90836cee0b9fa054b4606cd47be1bee63181670945338960e8e858a3084dccff,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q7S9V5,packaged_uid2seq_pkl,509,fbfabdb334df5817ab203ea23b9943a09b6a5a5f061117f12001d2f028f3f73b,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q7SC15,packaged_uid2seq_pkl,82,5992b0154801f4400a16aa93c8f10d66f3878e8fc82da2b4249eb84ac1958f86,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q7T6X3,packaged_uid2seq_pkl,573,7f65dfaee6a79249b9a452200965584cd31226346f2ed92e1788631a7f4bda21,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q7T6X6,packaged_uid2seq_pkl,606,d2ed22020593f186fdc9c97b724a05a60e267121e3cc9ce9a6b00cd5330456ed,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q7T6Y1,packaged_uid2seq_pkl,276,fa4efd2f8403f382990ebf9218d5373a78f7177455b9408cc8630aa3f47b1362,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q7T6Y8,packaged_uid2seq_pkl,881,c2e94526f6ec0d110d83248671c1a1c9363b4267e72ac705e5806ab76cee3460,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q7T6Y9,packaged_uid2seq_pkl,417,63ed039f61561c4e750cf3535d6b790aa794760f2597947ee1b1efcf59718b86,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q7TPB1,packaged_uid2seq_pkl,539,77950e03d6511035d6cb11a931d49a0484afff05a5513897f970b31add7a7d80,true,false,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q7TSN4,packaged_uid2seq_pkl,502,e4aea9e77b431ec7733160c4ffd9e300ebb1392c4a3978b640d69dd07af3b4bd,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q7TUN4,packaged_uid2seq_pkl,97,a9f30bb0e7c8c2defbf75da662c18c7c1aa3050f90001e7c3b9022ecf6c4f861,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q7TXE1,packaged_uid2seq_pkl,261,e7dbe34a8c29f4d62bbd5fcb80749d259d785a0fa3bea9bce962b25e5c862766,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q7TYM1,packaged_uid2seq_pkl,214,02ab55c359e620abbe5ede90297699beea5e39daa1a8bb5d2e924a7d0c075812,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q7U3I5,packaged_uid2seq_pkl,100,99657dce4d53a0b1e72022add96806546521ec71846946f829787863f04e147d,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q7U4L7,packaged_uid2seq_pkl,128,9417d64abac81e2e5862d585773f5e7c4e47e494f9dbda079ba98fdbc85148f6,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q7U9G6,packaged_uid2seq_pkl,97,536f119f04ff51734512a5ddc372ed338e79ee277d88bebe3f7bf0ecee100610,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q7V3V3,packaged_uid2seq_pkl,105,68e1be49544a82686baebf60a6b28e2a545edf069b730a477d00be150cf32fc0,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q7V689,packaged_uid2seq_pkl,96,00ff5962564691415b2715918406b5d2fe6d323ad70f1dad43b02343d6eda5d5,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q7V9U7,packaged_uid2seq_pkl,123,94888e660805c907d074cca2c57b5b59731dbb16d28a23e91810a7b41a961b1e,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q7VNA4,packaged_uid2seq_pkl,348,4421d1dedcee11f87b9c9dbf99259e4fd913ca1424ba6ebf466d18ee04e4aba1,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q7VNG0,packaged_uid2seq_pkl,346,72fd233512c8e83f45510e06faa8a6184aa73e6475c5cf3347caa158b9649d04,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q7VQJ9,packaged_uid2seq_pkl,204,3101a8979a57e8785916037688123a92ea07a7cb090f592e6074cdc5d3db172e,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q7VRP0,packaged_uid2seq_pkl,394,d3d20fba53508541690ef51e67d0ffc06a733c60ad24f99c3155429d0a968d1d,true,false,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q7VRS4,packaged_uid2seq_pkl,100,dedf30c1bb70df7e3b24aace3e63f5bbd5898bf7218b8328c0f6e9ac7232899e,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q7VRW1,packaged_uid2seq_pkl,100,f774f29e24f7be45c4a108fd14a9f56c762a416281a6bd85b0768813474c5588,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q7VSN1,packaged_uid2seq_pkl,102,66f7c38b694261caac41f7b5e4d132471970ad55a8f8ec5eaeee71a16a57617c,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q7VUD0,packaged_uid2seq_pkl,100,afcc27f4b566cf2f4dda1f1da7eb15f2582e2140f10e3fc4d9e4af0ac4d35d78,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q7VZP5,packaged_uid2seq_pkl,102,7c17163a8018fb585fd47b0b2fe547b118c12caf44009c617fb6629230088fa7,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
Q7W3H8,packaged_uid2seq_pkl,102,776d261f7f80bef4a06d89ff2bba08fc25a796e819f5fc6a0e7d46e2f248f7f1,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
