UniprotID,f3_missing_valid_pocket_member,final_missing_pocket_member,phase1_100uid_member,phase1_result_if_any,sampling_stratum_if_available,sequence_source,sequence_length,sequence_sha256,pre_attempt_esm2_3b_cache_status,pre_attempt_pocket_node_cache_status,pre_attempt_gvp_cache_status,afdb_structure_status,afdb_http_status,afdb_model_version,afdb_structure_sha256,accession_review_status,reviewed_accession_candidate,reviewed_accession_action,p2rank_status,p2rank_version,p2rank_command,p2rank_top_pocket_rank,p2rank_top_pocket_score,p2rank_pocket_residue_count,pocket_source,evidence_tier,esm2_3b_status,esm_node_feature_shape,gvp_status,same_pocket_for_esm_node_and_gvp,loader_validation_called,loader_validation_status,dataset_len,dataset0_constructed,staged_asset_manifest_rows,formal_assets_mutated,production_pool_mutated,production_d4_mutated,final_status,final_status_reason,retryable,wall_sec,notes
Q9JFC3,True,True,False,,,local_payload_uid2seq,676,325390cfffdc710cca700f91a829d3bc21f1d7109d0052d5df71d6b67c4fed68,cache_miss,cache_miss,cache_miss,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,404,,,AFDB_V6_FETCH_FAILED,,,,,,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,AFDB v6 structure could not be fetched for the original UID.,True,1.7371342182159424,
Q9JFE5,True,True,False,,,local_payload_uid2seq,439,f54cbc46c810c84e4dc25b70709bce221cd25fe5928295f3e1aab9fa90f6f223,cache_miss,cache_miss,cache_miss,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,404,,,AFDB_V6_FETCH_FAILED,,,,,,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,AFDB v6 structure could not be fetched for the original UID.,True,1.6976048946380615,
Q9JFM9,True,True,False,,,local_payload_uid2seq,119,d7380f3efbfdcc2586361675d4bab2630db3d4a3e70afe78821753deed26faa5,cache_miss,cache_miss,cache_miss,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,404,,,AFDB_V6_FETCH_FAILED,,,,,,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,AFDB v6 structure could not be fetched for the original UID.,True,1.6204066276550293,
Q9JH49,True,True,False,,,local_payload_uid2seq,634,262ea010eb525823f0679207afe92837af517f800e6a776c2db79383ee9c4172,cache_miss,cache_miss,cache_miss,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,404,,,AFDB_V6_FETCH_FAILED,,,,,,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,AFDB v6 structure could not be fetched for the original UID.,True,2.671135425567627,
Q9JHC0,True,True,False,,,local_payload_uid2seq,190,3c6e9dc470dd1a6caaf787907d28dc07678036ff157c6d1d5943b87167e97c32,cache_miss,cache_miss,cache_miss,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,404,,,AFDB_V6_FETCH_FAILED,,,,,,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,AFDB v6 structure could not be fetched for the original UID.,True,2.251385450363159,
Q9JIY6,True,True,False,,,local_payload_uid2seq,222,addc3e54ebe231a53fe2ab4a646fb2f73947e33d79578c725cd8a3d992a999a5,cache_miss,cache_miss,cache_miss,PASS,200,v6,c31561bf873c463201ff710a4c51ebdb00a3fef2e9369c5aa5a43bf6e9f64a2b,,,,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_03/per_uid/Q9JIY6/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_03/per_uid/Q9JIY6/p2rank/Q9JIY6.ds,1,24.65,31,AFDB_P2RANK_TOP_PREDICTED_POCKET,lower_evidence_predicted_pocket,PASS,"[31, 2560]",PASS,True,True,PASS,1,True,6,False,False,False,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,"AFDB structure, P2Rank top pocket, ESM-2 3B, same-pocket GVP, and isolated loader validation all passed. Staged assets only.",False,8.098557710647583,
Q9JKM7,True,False,False,,,local_payload_uid2seq,223,0476624fe02e190bf741b8b40af8689bd9dcc0611382001aeff1fae2c08752a2,cache_miss,cache_miss,cache_miss,PASS,200,v6,482866cfe531f9b123edf9c36488adb87b84b918bfa4732f88ae030aa2893403,,,,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/Q9JKM7/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/Q9JKM7/p2rank/Q9JKM7.ds,1,12.44,18,AFDB_P2RANK_TOP_PREDICTED_POCKET,lower_evidence_predicted_pocket,PASS,"[18, 2560]",PASS,True,True,PASS,1,True,6,False,False,False,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,"AFDB structure, P2Rank top pocket, ESM-2 3B, same-pocket GVP, and isolated loader validation all passed. Staged assets only.",False,7.708105564117432,
Q9JLC3,True,True,False,,,local_payload_uid2seq,116,baa797faaf7ca0f634bcb95315c72323311df82b7992c83fa486e2d4b5353c13,cache_miss,cache_miss,cache_miss,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,404,,,AFDB_V6_FETCH_FAILED,,,,,,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,AFDB v6 structure could not be fetched for the original UID.,True,1.6775946617126465,
Q9JLT4,True,True,False,,,local_payload_uid2seq,524,733f5ce5ab915910f24cc7f0cc036e9677dc020b4cf7042b41551db1eb6f4d15,cache_miss,cache_miss,cache_miss,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,404,,,AFDB_V6_FETCH_FAILED,,,,,,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,AFDB v6 structure could not be fetched for the original UID.,True,1.6733629703521729,
Q9JMH6,True,True,False,,,local_payload_uid2seq,613,b7bb394080ff9af1dce263d891c3c1f5647e9f063f3b943a918d292baec17eaf,cache_miss,cache_miss,cache_miss,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,404,,,AFDB_V6_FETCH_FAILED,,,,,,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,AFDB v6 structure could not be fetched for the original UID.,True,3.1838202476501465,
Q9JN36,True,True,False,,,local_payload_uid2seq,190,e03b1baec55fa6e3eef610e4058949e13d7355a383dd8c8b4a8bb29f277437fb,cache_miss,cache_miss,cache_miss,PASS,200,v6,854aa73627ab443ea2c63f20962fedc30c2c58503886a9acedae89566fa1636c,,,,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/Q9JN36/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/Q9JN36/p2rank/Q9JN36.ds,1,12.02,21,AFDB_P2RANK_TOP_PREDICTED_POCKET,lower_evidence_predicted_pocket,PASS,"[21, 2560]",PASS,True,True,PASS,1,True,6,False,False,False,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,"AFDB structure, P2Rank top pocket, ESM-2 3B, same-pocket GVP, and isolated loader validation all passed. Staged assets only.",False,7.6836700439453125,
Q9JTZ6,True,True,False,,,local_payload_uid2seq,96,b514055e184eaa6f9fc41c68c42b33700748a96603c35ec23f856c0bbbee4929,cache_miss,cache_miss,cache_miss,PASS,200,v6,514935131fe1fb7ed5381363538c5a5677d56102eaea5b070dab9d99db5a84ac,,,,BLOCKED_AFDB_P2RANK_NO_POCKET,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_01/per_uid/Q9JTZ6/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_01/per_uid/Q9JTZ6/p2rank/Q9JTZ6.ds,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_P2RANK_NO_POCKET,AFDB structure fetched; P2Rank ran under the approved command contract; no usable top predicted pocket residues were produced or mapped.,False,5.615281343460083,
Q9JZ00,True,True,False,,,local_payload_uid2seq,96,82d5417fd4be336cec158bcc97050a0e32bf29857d68a4a5ce51d35e6063e5d2,cache_miss,cache_miss,cache_miss,PASS,200,v6,e5186b562a2cd873bafc2ac1fc6dda583cc8857bb2b99c586abda85810006a35,,,,BLOCKED_AFDB_P2RANK_NO_POCKET,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_02/per_uid/Q9JZ00/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_02/per_uid/Q9JZ00/p2rank/Q9JZ00.ds,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_P2RANK_NO_POCKET,AFDB structure fetched; P2Rank ran under the approved command contract; no usable top predicted pocket residues were produced or mapped.,False,5.449180364608765,
Q9KA57,True,True,False,,,local_payload_uid2seq,162,ca3af57c65a568d1b9f445f2de609c4ac7029d2af4659bcf7af553b3f7c001ae,cache_miss,cache_miss,cache_miss,PASS,200,v6,985cc9b8f94734d51f31b78cd04f6c1d64d26e42e380bbb7e6e00a3a14fedcef,,,,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_03/per_uid/Q9KA57/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_03/per_uid/Q9KA57/p2rank/Q9KA57.ds,1,1.1,6,AFDB_P2RANK_TOP_PREDICTED_POCKET,lower_evidence_predicted_pocket,PASS,"[6, 2560]",PASS,True,True,PASS,1,True,6,False,False,False,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,"AFDB structure, P2Rank top pocket, ESM-2 3B, same-pocket GVP, and isolated loader validation all passed. Staged assets only.",False,8.330427408218384,
Q9KDK9,True,True,False,,,local_payload_uid2seq,310,104596253a95102984ec960c7d1c69d814a196427d62fec02c9c734527292dd6,cache_miss,cache_miss,cache_miss,PASS,200,v6,9953940c80d21262bed1d50586189de70ed33a499e32ba86c56c5669facda0ab,,,,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/Q9KDK9/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/Q9KDK9/p2rank/Q9KDK9.ds,1,59.55,48,AFDB_P2RANK_TOP_PREDICTED_POCKET,lower_evidence_predicted_pocket,PASS,"[48, 2560]",PASS,True,True,PASS,1,True,6,False,False,False,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,"AFDB structure, P2Rank top pocket, ESM-2 3B, same-pocket GVP, and isolated loader validation all passed. Staged assets only.",False,8.050975322723389,
Q9KG60,True,True,False,,,local_payload_uid2seq,124,0785ba280f26f1d2e93e240efdafdf66ea81d35042a57665116d0516d262cdc3,cache_miss,cache_miss,cache_miss,PASS,200,v6,a07b89cd01edf30ca76e5f77993e7bab1d2d4685ffd6f9198f5d863e1abad3e5,,,,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_01/per_uid/Q9KG60/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_01/per_uid/Q9KG60/p2rank/Q9KG60.ds,1,1.06,6,AFDB_P2RANK_TOP_PREDICTED_POCKET,lower_evidence_predicted_pocket,PASS,"[6, 2560]",PASS,True,True,PASS,1,True,6,False,False,False,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,"AFDB structure, P2Rank top pocket, ESM-2 3B, same-pocket GVP, and isolated loader validation all passed. Staged assets only.",False,8.024120330810547,
Q9KH33,True,True,False,,,local_payload_uid2seq,498,7167c76a0dc0ffb2c186a179d52588dc2a5afd534aef291a1ea510417d0fdfe1,cache_miss,cache_miss,cache_miss,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,404,,,AFDB_V6_FETCH_FAILED,,,,,,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,AFDB v6 structure could not be fetched for the original UID.,True,2.4129154682159424,
Q9KL41,True,True,False,,,local_payload_uid2seq,176,ac192a00335eace644b3ebfabcac5110cfa43b89d621d8e4a10d319d75bf7dff,cache_miss,cache_miss,cache_miss,PASS,200,v6,5aa1bacaa70cbb898bf414cfae330e9d32ab175ce31f626fa4241e7ae8a8bf7a,,,,BLOCKED_AFDB_P2RANK_NO_POCKET,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_03/per_uid/Q9KL41/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_03/per_uid/Q9KL41/p2rank/Q9KL41.ds,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_P2RANK_NO_POCKET,AFDB structure fetched; P2Rank ran under the approved command contract; no usable top predicted pocket residues were produced or mapped.,False,5.906709671020508,
Q9KTU4,True,True,False,,,local_payload_uid2seq,90,3abda82468cbc4e9322599a2438d933118d4421102127ca90b8c79d6c2e8144b,cache_miss,cache_miss,cache_miss,PASS,200,v6,f57f3cf05d79e9ac5a8b0f804f3cc3f763d83ac3b6bbc8604ee357643ee7b663,,,,BLOCKED_AFDB_P2RANK_NO_POCKET,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/Q9KTU4/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/Q9KTU4/p2rank/Q9KTU4.ds,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_P2RANK_NO_POCKET,AFDB structure fetched; P2Rank ran under the approved command contract; no usable top predicted pocket residues were produced or mapped.,False,6.421795606613159,
Q9KUH2,True,True,False,,,local_payload_uid2seq,86,988b705a27a030ddce4485aef99dea6e630a532d492d5929b55757601bf18947,cache_miss,cache_miss,cache_miss,PASS,200,v6,efbf55527bac3327743091c352ccd231bac961e80c21b6548f88c193a7c3c47f,,,,BLOCKED_AFDB_P2RANK_NO_POCKET,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_01/per_uid/Q9KUH2/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_01/per_uid/Q9KUH2/p2rank/Q9KUH2.ds,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_P2RANK_NO_POCKET,AFDB structure fetched; P2Rank ran under the approved command contract; no usable top predicted pocket residues were produced or mapped.,False,6.135840654373169,
Q9L393,True,True,False,,,local_payload_uid2seq,316,79ec54a1b9a163f1fff48088a706f31d4fafb5f1834f53349d86da2f5110f685,cache_miss,cache_miss,cache_miss,PASS,200,v6,f84fb88068571eb68db66215d0cf35d8db5da949ed75995f8ee500989335c25b,,,,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_02/per_uid/Q9L393/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_02/per_uid/Q9L393/p2rank/Q9L393.ds,1,37.24,37,AFDB_P2RANK_TOP_PREDICTED_POCKET,lower_evidence_predicted_pocket,PASS,"[37, 2560]",PASS,True,True,PASS,1,True,6,False,False,False,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,"AFDB structure, P2Rank top pocket, ESM-2 3B, same-pocket GVP, and isolated loader validation all passed. Staged assets only.",False,9.064634323120117,
Q9L3Q5,True,True,False,,,local_payload_uid2seq,203,b05770af46f41d75d8b8929ca416e20d216088e1ae6cd78117e9cd21c9badb01,cache_miss,cache_miss,cache_miss,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,404,,,AFDB_V6_FETCH_FAILED,,,,,,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,AFDB v6 structure could not be fetched for the original UID.,True,2.9660375118255615,
Q9L473,True,True,False,,,local_payload_uid2seq,367,c4ee35046967409b724a1dc0d30e6ede0c81bd09a0b852357cc528a8048d592e,cache_miss,cache_miss,cache_miss,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,404,,,AFDB_V6_FETCH_FAILED,,,,,,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,AFDB v6 structure could not be fetched for the original UID.,True,2.0262451171875,
Q9L4E1,True,True,False,,,local_payload_uid2seq,347,14ba30ecd71dc9410dfcea68055386652fbed8c98eee53b2022d4eb4b6205539,cache_miss,cache_miss,cache_miss,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,404,,,AFDB_V6_FETCH_FAILED,,,,,,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,AFDB v6 structure could not be fetched for the original UID.,True,1.9370508193969727,
Q9L642,True,True,False,,,local_payload_uid2seq,100,39fa734df1455ef77bf74a8a614b34bfa86f2a39e8af2aaf2fbb323212976bae,cache_miss,cache_miss,cache_miss,PASS,200,v6,bd57337391952dd8fd8455d1bbe643e126ddaae66ffb3c3845a58310e5f95306,,,,BLOCKED_AFDB_P2RANK_NO_POCKET,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_02/per_uid/Q9L642/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_02/per_uid/Q9L642/p2rank/Q9L642.ds,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_P2RANK_NO_POCKET,AFDB structure fetched; P2Rank ran under the approved command contract; no usable top predicted pocket residues were produced or mapped.,False,5.635810375213623,
Q9LCX4,True,True,False,,,local_payload_uid2seq,89,26c6610799efc260e2c5b27533a72b3d7a40cf80c71edf8c4a03efcaf3b46088,cache_miss,cache_miss,cache_miss,PASS,200,v6,39e8aed9f9d5a0282fb76343cae348e3c9f9032b989f66a68e53211b62e90195,,,,BLOCKED_AFDB_P2RANK_NO_POCKET,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_03/per_uid/Q9LCX4/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_03/per_uid/Q9LCX4/p2rank/Q9LCX4.ds,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_P2RANK_NO_POCKET,AFDB structure fetched; P2Rank ran under the approved command contract; no usable top predicted pocket residues were produced or mapped.,False,5.903533220291138,
Q9LDS6,True,False,False,,,local_payload_uid2seq,656,6ecf6f4e9fa479ca8693866774e1ebcfe84473edd8f7a95681324a2bad3164c3,cache_miss,cache_miss,cache_miss,PASS,200,v6,ab7dec9f6e35085a9a9e8c21436012ec346d230eb40db24d25ff0929f0356e3f,,,,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/Q9LDS6/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/Q9LDS6/p2rank/Q9LDS6.ds,1,19.93,32,AFDB_P2RANK_TOP_PREDICTED_POCKET,lower_evidence_predicted_pocket,PASS,"[32, 2560]",PASS,True,True,PASS,1,True,6,False,False,False,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,"AFDB structure, P2Rank top pocket, ESM-2 3B, same-pocket GVP, and isolated loader validation all passed. Staged assets only.",False,10.337464570999146,
Q9M1Q2,True,False,False,,,local_payload_uid2seq,361,b40cbf357fd22b8fd117480b7502506ee1f0ddfa63cef0ceefe855909626e0a2,cache_miss,cache_miss,cache_miss,PASS,200,v6,7b6d16acd3b970df9db19203f1be8912b05456fcfbbc18371bfef3fff472436a,,,,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_01/per_uid/Q9M1Q2/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_01/per_uid/Q9M1Q2/p2rank/Q9M1Q2.ds,1,36.12,44,AFDB_P2RANK_TOP_PREDICTED_POCKET,lower_evidence_predicted_pocket,PASS,"[44, 2560]",PASS,True,True,PASS,1,True,6,False,False,False,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,"AFDB structure, P2Rank top pocket, ESM-2 3B, same-pocket GVP, and isolated loader validation all passed. Staged assets only.",False,9.463398933410645,
Q9MRR9,True,True,False,,,local_payload_uid2seq,498,8d4975b14778a8f70d5db6e1ed4e7e7b4aee0e749bc3d345df0bf449acffe0dc,cache_miss,cache_miss,cache_miss,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,404,,,AFDB_V6_FETCH_FAILED,,,,,,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,AFDB v6 structure could not be fetched for the original UID.,True,1.6903986930847168,
Q9MRV8,True,True,False,,,local_payload_uid2seq,498,9a586466124368c9ae7be3c7a33d13dab2e94ed140aee8c18d148b299c2c93d9,cache_miss,cache_miss,cache_miss,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,404,,,AFDB_V6_FETCH_FAILED,,,,,,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,AFDB v6 structure could not be fetched for the original UID.,True,1.6636712551116943,
